GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26021","Berrien, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",163676,163981,165230,168102,170653,172002,173395,174881,174870,173427,173635,171288,170961,166840,164326,163308,162945,162415,162973,163001,162143,161415,161622,161982,162266,162353,163022,162873,162407,162046,162028,162471,161153,160604,160314,159742,158510,157537,157378,157380,157059,156742,156875,156626,156138,155989,155071,154473,154362,154141
 "26021","Berrien, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3906,4066,4343,4810,5248,5666,5951,6304,7028,7752,8263,8904,9705,10342,10892,11844,12496,13292,14170,14902,15989,16596,17055,18285,19347,20431,21414,22146,23647,24549,25981,27102,28285,28623,29276,30586,30876,32578,34259,35920,34259,36120,37470,37777,38220,40046,42486,44018,45651,47430
 "26023","Branch, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",116092,122364,140084,154797,179583,187930,217318,236811,270775,299442,334935,351092,384889,397589,414303,441124,461424,492324,520103,542952,591880,617112,630114,648225,666912,715997,752428,787794,840671,869222,948755,1001058,1021687,1032989,1068755,1083902,1104158,1127549,1146835,1179255,1169458,1233274,1298580,1306934,1359363,1385977,1444164,1478498,1538836,1641158
 "26023","Branch, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",35792,38029,38844,39671,39876,39691,39011,39448,39568,40358,41040,40192,40122,39585,38908,38844,39071,39634,40376,40769,41328,41608,41874,42199,42518,42785,43609,44050,44978,45111,45382,45875,46099,46651,46680,46791,46733,46805,46788,46305,45378,45180,43923,43795,43587,43731,43653,43490,43423,43622
 "26023","Branch, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3244,3218,3606,3902,4504,4735,5571,6003,6843,7420,8161,8735,9593,10044,10648,11356,11810,12422,12881,13318,14322,14832,15048,15361,15685,16735,17254,17884,18691,19269,20906,21821,22163,22143,22895,23165,23627,24090,24511,25467,25771,27297,29565,29842,31187,31693,33083,33996,35438,37622
 "26025","Calhoun, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",557383,576982,628950,692203,761421,806447,895883,980447,1061283,1163902,1263112,1339901,1452074,1516735,1553984,1638441,1757818,1850392,1979736,2065989,2213983,2323434,2438165,2590929,2677654,2839825,2937277,3039351,3245454,3355539,3417748,3485199,3569859,3694596,3776090,3872604,3958299,4015672,4138770,4309831,4225773,4337337,4446794,4565662,4631521,4756978,4993541,5105289,5187262,5416654
 "26025","Calhoun, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",141960,141561,140647,141963,142349,143021,142640,142359,142772,143463,142341,141701,141880,139886,137629,135682,134523,134316,134849,134459,135457,136226,136814,137298,137775,137910,137393,136630,136834,137783,138021,138014,138158,138580,138962,139443,138946,138291,137582,137313,136301,135952,135096,134733,134755,134812,134339,134370,134358,134487
 "26025","Calhoun, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3926,4076,4472,4876,5349,5639,6281,6887,7433,8113,8874,9456,10235,10843,11291,12076,13067,13776,14681,15365,16345,17056,17821,18871,19435,20592,21379,22245,23718,24354,24763,25253,25839,26660,27174,27772,28488,29038,30082,31387,31003,31903,32916,33887,34370,35286,37171,37994,38608,40276
 "26027","Cass, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",151230,159019,174934,204370,234416,245236,278948,299511,330911,376456,400701,423777,455795,475870,515779,566929,578572,617044,651840,674919,721045,742305,764779,820323,874018,951962,1000612,1027430,1118069,1182971,1250505,1314975,1338378,1356295,1406594,1478405,1520198,1562940,1613208,1630404,1539970,1649245,1779492,1810616,1848657,1924580,2013625,2117689,2227836,2324063
 "26027","Cass, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",40316,43270,43559,43995,45823,46458,47479,47761,48060,48344,49516,49632,50060,48994,48563,48549,48945,48511,48729,49101,49351,49521,49322,49185,49229,49422,50000,50345,50449,50711,50852,51146,51395,51588,51783,52290,52358,52282,52623,52684,52362,52245,52197,51800,51581,51566,51340,51288,51453,51653
